TNF_ligand,partner_ID,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
TNFSF11,OSTM1,9606,0.517,0,0.0,0,0.0,0.0,0.0,0.517
TNFSF11,MITF,9606,0.517,0,0.0,0,0.0,0.0,0.0,0.517
TNFSF11,MMP7,9606,0.516,0,0.0,0,0.062,0.213,0.0,0.397
TNFSF11,WNT10B,9606,0.516,0,0.0,0,0.0,0.0,0.0,0.516
TNFSF11,IL21,9606,0.512,0,0.0,0,0.0,0.0,0.0,0.512
TNFSF11,BMP7,9606,0.505,0,0.0,0,0.0,0.0,0.0,0.505
TNFSF11,CTLA4,9606,0.504,0,0.0,0,0.062,0.0,0.0,0.493
TNFSF11,ADIPOQ,9606,0.503,0,0.0,0,0.0,0.0,0.0,0.503
TNFSF11,FOXP3,9606,0.503,0,0.0,0,0.0,0.0,0.0,0.503
TNFSF11,WNT4,9606,0.502,0,0.0,0,0.0,0.0,0.0,0.502
TNFSF11,CXCL13,9606,0.498,0,0.0,0,0.077,0.0,0.0,0.479
TNFSF11,THNSL2,9606,0.495,0,0.0,0,0.0,0.0,0.0,0.495
TNFSF11,IGFBP1,9606,0.493,0,0.0,0,0.0,0.0,0.0,0.493
TNFSF11,DMP1,9606,0.485,0,0.0,0,0.0,0.0,0.0,0.485
TNFSF11,VCAM1,9606,0.485,0,0.0,0,0.063,0.0,0.0,0.473
TNFSF11,FRZB,9606,0.484,0,0.0,0,0.0,0.0,0.0,0.484
TNFSF11,TBXAS1,9606,0.48100000000000004,0,0.0,0,0.0,0.0,0.0,0.48100000000000004
TNFSF11,NFKB2,9606,0.48,0,0.0,0,0.062,0.0,0.0,0.469
TNFSF11,LRP6,9606,0.48,0,0.0,0,0.0,0.0,0.0,0.48
TNFSF11,MMP2,9606,0.479,0,0.0,0,0.06,0.0,0.0,0.469
TNFSF11,TLR2,9606,0.475,0,0.0,0,0.062,0.0,0.0,0.46399999999999997
TNFSF11,RELA,9606,0.474,0,0.0,0,0.0,0.0,0.0,0.474
TNFSF11,MSX2,9606,0.474,0,0.0,0,0.0,0.0,0.0,0.474
TNFSF11,NFKB1,9606,0.47200000000000003,0,0.0,0,0.0,0.213,0.0,0.35600000000000004
TNFSF11,TNFRSF10A,9606,0.47100000000000003,0,0.0,0,0.0,0.0,0.0,0.47100000000000003
TNFSF11,CYP27A1,9606,0.47,0,0.0,0,0.0,0.0,0.0,0.47
TNFSF11,BMP4,9606,0.47,0,0.0,0,0.0,0.0,0.0,0.47
TNFSF11,CASP3,9606,0.47,0,0.0,0,0.0,0.0,0.0,0.47
TNFSF11,IKBKB,9606,0.47,0,0.0,0,0.0,0.0,0.0,0.47
TNFSF11,FGF2,9606,0.47,0,0.0,0,0.0,0.0,0.0,0.47
TNFSF11,IL36RN,9606,0.469,0,0.0,0,0.0,0.0,0.0,0.469
TNFSF11,IL18,9606,0.469,0,0.0,0,0.0,0.0,0.0,0.469
TNFSF11,WNT5A,9606,0.469,0,0.0,0,0.0,0.0,0.0,0.469
TNFSF11,MGP,9606,0.469,0,0.0,0,0.0,0.0,0.0,0.469
TNFSF11,COL1A2,9606,0.469,0,0.0,0,0.0,0.0,0.0,0.469
TNFSF11,TRAF5,9606,0.46799999999999997,0,0.0,0,0.0,0.0,0.0,0.46799999999999997
TNFSF11,NOTCH1,9606,0.466,0,0.0,0,0.0,0.0,0.0,0.466
TNFSF11,IL15,9606,0.466,0,0.0,0,0.063,0.0,0.0,0.45399999999999996
TNFSF11,IL2,9606,0.465,0,0.0,0,0.0,0.0,0.0,0.465
TNFSF11,TREM2,9606,0.46299999999999997,0,0.0,0,0.0,0.0,0.0,0.46299999999999997
TNFSF11,CCL5,9606,0.46299999999999997,0,0.0,0,0.0,0.0,0.0,0.46399999999999997
TNFSF11,CST7,9606,0.46299999999999997,0,0.0,0,0.065,0.0,0.0,0.449
TNFSF11,SYK,9606,0.462,0,0.0,0,0.0,0.0,0.0,0.462
TNFSF11,CREB1,9606,0.45899999999999996,0,0.0,0,0.0,0.0,0.0,0.45899999999999996
TNFSF11,FN1,9606,0.45899999999999996,0,0.0,0,0.0,0.0,0.0,0.46
TNFSF11,CD44,9606,0.45899999999999996,0,0.0,0,0.0,0.0,0.0,0.45899999999999996
TNFSF11,CD68,9606,0.456,0,0.0,0,0.0,0.0,0.0,0.456
TNFSF11,SH3BP2,9606,0.456,0,0.0,0,0.0,0.0,0.0,0.456
TNFSF11,IL13,9606,0.456,0,0.0,0,0.0,0.0,0.0,0.456
TNFSF11,CYP19A1,9606,0.455,0,0.0,0,0.0,0.0,0.0,0.455
TNFSF11,TRAF1,9606,0.45399999999999996,0,0.0,0,0.0,0.0,0.0,0.45399999999999996
TNFSF11,NFAT5,9606,0.45299999999999996,0,0.0,0,0.0,0.0,0.0,0.45299999999999996
TNFSF11,PTGER4,9606,0.451,0,0.0,0,0.0,0.0,0.0,0.451
TNFSF11,FDPS,9606,0.451,0,0.0,0,0.0,0.0,0.0,0.451
TNFSF11,ESR2,9606,0.451,0,0.0,0,0.0,0.0,0.0,0.451
TNFSF11,OSM,9606,0.451,0,0.0,0,0.0,0.0,0.0,0.451
TNFSF11,EFNB2,9606,0.451,0,0.0,0,0.0,0.0,0.0,0.451
TNFSF11,IKBKG,9606,0.451,0,0.0,0,0.0,0.0,0.0,0.451
TNFSF11,WNT16,9606,0.45,0,0.0,0,0.0,0.0,0.0,0.45
TNFSF11,CD80,9606,0.44799999999999995,0,0.0,0,0.083,0.0,0.0,0.423
TNFSF11,CYLD,9606,0.447,0,0.0,0,0.0,0.0,0.0,0.447
TNFSF11,IL36A,9606,0.446,0,0.0,0,0.0,0.0,0.0,0.446
TNFSF11,ADAM17,9606,0.445,0,0.0,0,0.0,0.213,0.0,0.324
TNFSF11,COL2A1,9606,0.444,0,0.0,0,0.0,0.0,0.0,0.444
TNFSF11,MMP8,9606,0.439,0,0.0,0,0.055,0.0,0.0,0.431
TNFSF11,CLCA4,9606,0.43799999999999994,0,0.0,0,0.0,0.0,0.0,0.43799999999999994
TNFSF11,TGFB1,9606,0.43700000000000006,0,0.0,0,0.048,0.0,0.0,0.433
TNFSF11,VPS33A,9606,0.436,0,0.0,0,0.0,0.0,0.0,0.436
TNFSF11,MAPK14,9606,0.434,0,0.0,0,0.0,0.0,0.0,0.434
TNFSF11,EIF4EBP1,9606,0.433,0,0.0,0,0.0,0.0,0.0,0.433
TNFSF11,RGS10,9606,0.43200000000000005,0,0.0,0,0.0,0.0,0.0,0.43200000000000005
TNFSF11,SOX9,9606,0.431,0,0.0,0,0.0,0.0,0.0,0.431
TNFSF11,PGR,9606,0.431,0,0.0,0,0.0,0.0,0.0,0.431
TNFSF11,CCND1,9606,0.43,0,0.0,0,0.0,0.0,0.0,0.43
TNFSF11,CSF3,9606,0.429,0,0.0,0,0.0,0.0,0.0,0.429
TNFSF11,MT-ND1,9606,0.429,0,0.0,0,0.0,0.272,0.0,0.249
TNFSF11,JAG1,9606,0.428,0,0.0,0,0.0,0.0,0.0,0.428
TNFSF11,IL36B,9606,0.42700000000000005,0,0.0,0,0.0,0.0,0.0,0.42700000000000005
TNFSF11,HIF1A,9606,0.426,0,0.0,0,0.0,0.0,0.0,0.42700000000000005
TNFSF11,WNT2B,9606,0.425,0,0.0,0,0.0,0.0,0.0,0.425
TNFSF11,TNFSF8,9606,0.425,0,0.0,0,0.062,0.0,0.0,0.413
TNFSF11,EGF,9606,0.424,0,0.0,0,0.0,0.0,0.0,0.424
TNFSF11,IFNB1,9606,0.424,0,0.0,0,0.0,0.0,0.0,0.424
TNFSF11,AKAP11,9606,0.424,0,0.0,0,0.0,0.0,0.0,0.424
TNFSF11,SNX10,9606,0.423,0,0.0,0,0.0,0.0,0.0,0.423
TNFSF11,ACAN,9606,0.423,0,0.0,0,0.0,0.0,0.0,0.423
TNFSF11,CXCL1,9606,0.423,0,0.0,0,0.06,0.0,0.0,0.41100000000000003
TNFSF11,SPIB,9606,0.423,0,0.0,0,0.063,0.0,0.0,0.409
TNFSF11,BMP6,9606,0.42200000000000004,0,0.0,0,0.0,0.0,0.0,0.423
TNFSF11,GPR29,9606,0.42200000000000004,0,0.0,0,0.062,0.0,0.0,0.409
TNFSF11,IHH,9606,0.42200000000000004,0,0.0,0,0.0,0.0,0.0,0.423
TNFSF11,EPHB4,9606,0.42200000000000004,0,0.0,0,0.0,0.0,0.0,0.423
TNFSF11,ENSG00000272980,9606,0.42200000000000004,0,0.0,0,0.062,0.0,0.0,0.409
TNFSF11,IL1F10,9606,0.42100000000000004,0,0.0,0,0.0,0.0,0.0,0.42100000000000004
TNFSF11,RNF13,9606,0.42,0,0.0,0,0.0,0.0,0.0,0.42
TNFSF11,CYP27B1,9606,0.419,0,0.0,0,0.0,0.0,0.0,0.419
TNFSF11,STAT1,9606,0.418,0,0.0,0,0.062,0.0,0.0,0.405
TNFSF11,SDC1,9606,0.418,0,0.0,0,0.0,0.0,0.0,0.419
TNFSF11,CST3,9606,0.418,0,0.0,0,0.0,0.0,0.0,0.418
TNFSF11,TRPS1,9606,0.418,0,0.0,0,0.0,0.0,0.0,0.418
TNFSF11,IRF8,9606,0.41700000000000004,0,0.0,0,0.049,0.0,0.0,0.413
TNFSF11,CCL21,9606,0.41600000000000004,0,0.0,0,0.0,0.0,0.0,0.41600000000000004
TNFSF11,ATP4A,9606,0.41600000000000004,0,0.0,0,0.0,0.0,0.0,0.41700000000000004
TNFSF11,GJA1,9606,0.41600000000000004,0,0.0,0,0.0,0.0,0.0,0.41600000000000004
TNFSF11,AREG,9606,0.414,0,0.0,0,0.062,0.0,0.0,0.401
TNFSF11,ATP12A,9606,0.414,0,0.0,0,0.0,0.0,0.0,0.414
TNFSF11,IL22,9606,0.413,0,0.0,0,0.0,0.0,0.0,0.413
TNFSF11,NOG,9606,0.41200000000000003,0,0.0,0,0.0,0.0,0.0,0.413
TNFSF11,ZBTB40,9606,0.408,0,0.0,0,0.0,0.0,0.0,0.408
TNFSF11,MGST1,9606,0.408,0,0.0,0,0.0,0.0,0.0,0.409
TNFSF11,WNT1,9606,0.40700000000000003,0,0.0,0,0.0,0.0,0.0,0.40700000000000003
TNFSF11,CCL19,9606,0.40700000000000003,0,0.0,0,0.062,0.0,0.0,0.39399999999999996
TNFSF11,TNFSF4,9606,0.406,0,0.0,0,0.0,0.0,0.0,0.406
TNFSF11,CD86,9606,0.405,0,0.0,0,0.062,0.0,0.0,0.392
TNFSF11,CCR2,9606,0.40399999999999997,0,0.0,0,0.062,0.0,0.0,0.391
TNFSF11,NFATC2,9606,0.40399999999999997,0,0.0,0,0.062,0.0,0.0,0.391
TNFSF11,EIF2AK3,9606,0.40399999999999997,0,0.0,0,0.063,0.0,0.0,0.391
TNFSF11,POSTN,9606,0.40299999999999997,0,0.0,0,0.062,0.0,0.0,0.39
TNFSF11,IL1R1,9606,0.40299999999999997,0,0.0,0,0.0,0.0,0.0,0.40299999999999997
TNFSF11,CD28,9606,0.40299999999999997,0,0.0,0,0.062,0.0,0.0,0.39
TNFSF11,CYP24A1,9606,0.40299999999999997,0,0.0,0,0.0,0.0,0.0,0.40299999999999997
TNFSF11,PTK2B,9606,0.40299999999999997,0,0.0,0,0.062,0.0,0.0,0.39
TNFSF11,MAFB,9606,0.4,0,0.0,0,0.0,0.0,0.0,0.401
TNFSF11,KL,9606,0.4,0,0.0,0,0.0,0.0,0.0,0.401
TNFSF11,FCER1G,9606,0.4,0,0.0,0,0.054000000000000006,0.0,0.0,0.391
TNFSF11,TRAF7,9606,0.4,0,0.0,0,0.0,0.0,0.0,0.4
TNFSF11,CXCL10,9606,0.4,0,0.0,0,0.0,0.0,0.0,0.4
TNFSF11,SFTPD,9606,0.4,0,0.0,0,0.0,0.0,0.0,0.4
TNFSF18,TNFRSF18,9606,0.9990000000000001,0,0.0,0,0.0,0.792,0.8,0.9890000000000001
TNFSF18,TNFSF4,9606,0.696,0,0.0,0,0.0,0.0,0.0,0.696
TNFSF18,TNFSF9,9606,0.682,0,0.0,0,0.0,0.0,0.0,0.682
TNFSF18,CD4,9606,0.644,0,0.0,0,0.0,0.0,0.0,0.644
TNFSF18,TEX13A,9606,0.642,0,0.0,0,0.0,0.0,0.0,0.642
TNFSF18,CD70,9606,0.64,0,0.0,0,0.0,0.0,0.0,0.64
TNFSF18,MAGEE1,9606,0.636,0,0.0,0,0.0,0.0,0.0,0.636
TNFSF18,TNFRSF4,9606,0.631,0,0.0,0,0.0,0.0,0.0,0.631
TNFSF18,MAGEC2,9606,0.622,0,0.0,0,0.0,0.0,0.0,0.622
TNFSF18,IDO1,9606,0.615,0,0.0,0,0.0,0.0,0.0,0.615
TNFSF18,TNFRSF9,9606,0.615,0,0.0,0,0.0,0.0,0.0,0.615
TNFSF18,TNFRSF1A,9606,0.61,0,0.0,0,0.0,0.0,0.0,0.61
TNFSF18,CTLA4,9606,0.604,0,0.0,0,0.0,0.0,0.0,0.604
TNFSF18,B7RP1,9606,0.58,0,0.0,0,0.0,0.0,0.0,0.58
TNFSF18,ENSG00000277117,9606,0.58,0,0.0,0,0.0,0.0,0.0,0.58
TNFSF18,CD8A,9606,0.565,0,0.0,0,0.0,0.0,0.0,0.565
TNFSF18,TNFSF8,9606,0.561,0,0.0,0,0.0,0.0,0.0,0.561
TNFSF18,TNFSF15,9606,0.56,0,0.0,0,0.0,0.0,0.0,0.56
TNFSF18,FOXP3,9606,0.523,0,0.0,0,0.0,0.0,0.0,0.523
TNFSF18,CD40,9606,0.521,0,0.0,0,0.0,0.0,0.0,0.521
TNFSF18,TNFRSF14,9606,0.521,0,0.0,0,0.0,0.0,0.0,0.521
TNFSF18,CD80,9606,0.513,0,0.0,0,0.0,0.0,0.0,0.513
TNFSF18,CD40LG,9606,0.503,0,0.0,0,0.0,0.0,0.0,0.503
TNFSF18,CD274,9606,0.489,0,0.0,0,0.08800000000000001,0.0,0.0,0.46299999999999997
TNFSF18,MAGEC1,9606,0.48700000000000004,0,0.0,0,0.0,0.0,0.0,0.48700000000000004
TNFSF18,CD27,9606,0.48,0,0.0,0,0.0,0.0,0.0,0.48
TNFSF18,CD276,9606,0.478,0,0.0,0,0.0,0.0,0.0,0.478
TNFSF18,MAGEE2,9606,0.47100000000000003,0,0.0,0,0.0,0.0,0.0,0.47100000000000003
TNFSF18,TNF,9606,0.47,0,0.0,0,0.0,0.0,0.0,0.47
TNFSF18,CD86,9606,0.462,0,0.0,0,0.0,0.0,0.0,0.462
TNFSF18,TNFAIP2,9606,0.45899999999999996,0,0.0,0,0.0,0.0,0.0,0.45899999999999996
TNFSF18,PDCD1LG2,9606,0.455,0,0.0,0,0.098,0.0,0.0,0.42100000000000004
TNFSF18,GPR68,9606,0.441,0,0.0,0,0.0,0.0,0.0,0.441
TNFSF18,RAB32,9606,0.43700000000000006,0,0.0,0,0.0,0.0,0.0,0.43700000000000006
TNFSF18,AFF2,9606,0.43700000000000006,0,0.0,0,0.0,0.0,0.0,0.43700000000000006
TNFSF18,CD28,9606,0.436,0,0.0,0,0.0,0.0,0.0,0.436
TNFSF18,IL17B,9606,0.435,0,0.0,0,0.0,0.0,0.0,0.435
TNFSF18,IL2,9606,0.43200000000000005,0,0.0,0,0.0,0.0,0.0,0.43200000000000005
TNFSF18,TNFRSF8,9606,0.41600000000000004,0,0.0,0,0.0,0.0,0.0,0.41600000000000004
TNFSF18,IL2RA,9606,0.406,0,0.0,0,0.0,0.0,0.0,0.406
TNFSF18,IL10,9606,0.40399999999999997,0,0.0,0,0.0,0.0,0.0,0.40399999999999997
TNF,TNFRSF1A,9606,0.9990000000000001,0,0.0,0,0.062,0.9940000000000001,0.9,0.9940000000000001
TNF,TNFRSF1B,9606,0.9990000000000001,0,0.0,0,0.161,0.978,0.9,0.9940000000000001
TNF,TRADD,9606,0.9990000000000001,0,0.0,0,0.07,0.9,0.9,0.993
TNF,RIPK1,9606,0.998,0,0.0,0,0.062,0.935,0.9,0.8170000000000001
TNF,TRAF2,9606,0.998,0,0.0,0,0.066,0.897,0.9,0.8540000000000001
TNF,IKBKG,9606,0.998,0,0.0,0,0.0,0.892,0.9,0.898
TNF,BIRC2,9606,0.997,0,0.0,0,0.063,0.8740000000000001,0.9,0.795
TNF,IL10,9606,0.996,0,0.0,0,0.09699999999999999,0.0,0.9,0.9590000000000001
TNF,TNFAIP3,9606,0.996,0,0.0,0,0.226,0.8809999999999999,0.9,0.6859999999999999
TNF,FADD,9606,0.996,0,0.0,0,0.0,0.345,0.9,0.9520000000000001
TNF,IL6,9606,0.9940000000000001,0,0.0,0,0.125,0.0,0.9,0.941
TNF,CCL3,9606,0.993,0,0.0,0,0.40700000000000003,0.0,0.9,0.903
TNF,IKBKB,9606,0.993,0,0.0,0,0.062,0.696,0.9,0.8109999999999999
TNF,IL4,9606,0.993,0,0.0,0,0.0,0.0,0.9,0.9329999999999999
TNF,CCL4,9606,0.992,0,0.0,0,0.46299999999999997,0.0,0.9,0.877
TNF,CHUK,9606,0.992,0,0.0,0,0.062,0.68,0.9,0.777
TNF,NFKBIA,9606,0.992,0,0.0,0,0.152,0.27,0.9,0.893
TNF,CCL2,9606,0.992,0,0.0,0,0.062,0.0,0.9,0.93
TNF,CXCL8,9606,0.992,0,0.0,0,0.158,0.0,0.9,0.9209999999999999
TNF,TANK,9606,0.991,0,0.0,0,0.0,0.862,0.9,0.42100000000000004
TNF,CCL5,9606,0.99,0,0.0,0,0.157,0.0,0.9,0.893
TNF,CSF2,9606,0.99,0,0.0,0,0.131,0.0,0.9,0.902
TNF,TRAF6,9606,0.99,0,0.0,0,0.0,0.27,0.9,0.875
TNF,RELA,9606,0.99,0,0.0,0,0.0,0.501,0.9,0.8240000000000001
TNF,IL13,9606,0.9890000000000001,0,0.0,0,0.061,0.0,0.9,0.894
TNF,CXCL10,9606,0.9890000000000001,0,0.0,0,0.21600000000000003,0.0,0.9,0.8809999999999999
TNF,CASP8,9606,0.9890000000000001,0,0.0,0,0.062,0.282,0.9,0.868
TNF,IL17A,9606,0.9890000000000001,0,0.0,0,0.0,0.0,0.0,0.9890000000000001
TNF,TNFRSF12A,9606,0.9890000000000001,0,0.0,0,0.0,0.0,0.6,0.975
TNF,IL18,9606,0.988,0,0.0,0,0.0,0.0,0.9,0.889
TNF,CXCL1,9606,0.987,0,0.0,0,0.133,0.0,0.9,0.863
TNF,ADAM17,9606,0.987,0,0.0,0,0.062,0.213,0.9,0.847
TNF,VCAM1,9606,0.987,0,0.0,0,0.0,0.0,0.9,0.884
TNF,BIRC3,9606,0.987,0,0.0,0,0.17300000000000001,0.281,0.9,0.8140000000000001
TNF,CYLD,9606,0.986,0,0.0,0,0.069,0.6859999999999999,0.9,0.594
TNF,RNF31,9606,0.985,0,0.0,0,0.0,0.905,0.6,0.637
TNF,CSF3,9606,0.985,0,0.0,0,0.094,0.0,0.9,0.852
TNF,TAB2,9606,0.9840000000000001,0,0.0,0,0.0,0.691,0.9,0.5429999999999999
TNF,JUN,9606,0.9840000000000001,0,0.0,0,0.0,0.0,0.9,0.847
TNF,IL1B,9606,0.983,0,0.0,0,0.462,0.0,0.5,0.9420000000000001
TNF,MAP3K7,9606,0.982,0,0.0,0,0.0,0.639,0.9,0.5479999999999999
TNF,TAB1,9606,0.981,0,0.0,0,0.0,0.634,0.9,0.523
TNF,CXCL2,9606,0.981,0,0.0,0,0.138,0.0,0.9,0.797
TNF,PPARG,9606,0.9790000000000001,0,0.0,0,0.0,0.0,0.9,0.807
TNF,NOS2,9606,0.9790000000000001,0,0.0,0,0.063,0.0,0.9,0.7959999999999999
TNF,CCL20,9606,0.9790000000000001,0,0.0,0,0.244,0.0,0.9,0.746
TNF,STAT1,9606,0.9790000000000001,0,0.0,0,0.062,0.0,0.9,0.802
TNF,UBC,9606,0.975,0,0.0,0,0.0,0.687,0.9,0.268
TNF,MAPK14,9606,0.975,0,0.0,0,0.0,0.0,0.9,0.768
TNF,RTN4R,9606,0.973,0,0.0,0,0.0,0.0,0.0,0.972
TNF,RBCK1,9606,0.971,0,0.0,0,0.0,0.8809999999999999,0.6,0.45
TNF,MAP3K5,9606,0.97,0,0.0,0,0.0,0.0,0.9,0.7140000000000001
TNF,NFKB1,9606,0.97,0,0.0,0,0.10800000000000001,0.0,0.9,0.6990000000000001
TNF,CCL22,9606,0.9690000000000001,0,0.0,0,0.08800000000000001,0.0,0.9,0.693
TNF,TRAF1,9606,0.9690000000000001,0,0.0,0,0.22399999999999998,0.0,0.9,0.635
TNF,FOS,9606,0.9690000000000001,0,0.0,0,0.0,0.0,0.9,0.711
TNF,IL1A,9606,0.968,0,0.0,0,0.289,0.0,0.5,0.917
TNF,SHARPIN,9606,0.968,0,0.0,0,0.0,0.884,0.6,0.369
TNF,PPARA,9606,0.968,0,0.0,0,0.0,0.0,0.9,0.7
TNF,EP300,9606,0.9670000000000001,0,0.0,0,0.0,0.27,0.9,0.583
TNF,CCL3L3,9606,0.965,0,0.0,0,0.375,0.0,0.9,0.48700000000000004
TNF,MYC,9606,0.965,0,0.0,0,0.062,0.0,0.9,0.6659999999999999
TNF,CAV1,9606,0.9620000000000001,0,0.0,0,0.0,0.27,0.9,0.5329999999999999
TNF,NFATC1,9606,0.961,0,0.0,0,0.096,0.0,0.9,0.606
TNF,CCL19,9606,0.96,0,0.0,0,0.065,0.0,0.9,0.612
TNF,NR3C1,9606,0.96,0,0.0,0,0.0,0.0,0.9,0.621
TNF,CEBPA,9606,0.9590000000000001,0,0.0,0,0.076,0.0,0.9,0.598
TNF,MAP2K7,9606,0.958,0,0.0,0,0.0,0.0,0.9,0.602
TNF,ERN1,9606,0.9570000000000001,0,0.0,0,0.0,0.055999999999999994,0.0,0.9570000000000001
TNF,TXN,9606,0.956,0,0.0,0,0.0,0.12300000000000001,0.9,0.5479999999999999
TNF,IL17F,9606,0.956,0,0.0,0,0.0,0.0,0.0,0.955
TNF,IKBKE,9606,0.953,0,0.0,0,0.115,0.866,0.0,0.637
TNF,CREBBP,9606,0.953,0,0.0,0,0.0,0.0,0.9,0.5529999999999999
TNF,LIF,9606,0.9520000000000001,0,0.0,0,0.0,0.0,0.9,0.5429999999999999
TNF,SMPD2,9606,0.9520000000000001,0,0.0,0,0.0,0.0,0.9,0.5429999999999999
TNF,MAP2K3,9606,0.951,0,0.0,0,0.065,0.0,0.9,0.524
TNF,CD40,9606,0.95,0,0.0,0,0.161,0.0,0.6,0.8640000000000001
TNF,TNFRSF10A,9606,0.95,0,0.0,0,0.0,0.059000000000000004,0.0,0.948
TNF,PRKCZ,9606,0.948,0,0.0,0,0.0,0.055999999999999994,0.9,0.498
TNF,SMPD3,9606,0.9470000000000001,0,0.0,0,0.0,0.27,0.9,0.337
TNF,SMPD1,9606,0.946,0,0.0,0,0.0,0.0,0.9,0.489
TNF,MAPK11,9606,0.945,0,0.0,0,0.0,0.0,0.9,0.47200000000000003
TNF,MAPKAPK2,9606,0.9440000000000001,0,0.0,0,0.062,0.0,0.9,0.45399999999999996
TNF,CASP2,9606,0.9440000000000001,0,0.0,0,0.0,0.057999999999999996,0.9,0.46299999999999997
TNF,MAP2K4,9606,0.943,0,0.0,0,0.0,0.0,0.9,0.46
TNF,SQSTM1,9606,0.9420000000000001,0,0.0,0,0.0,0.0,0.9,0.445
TNF,STAT3,9606,0.941,0,0.0,0,0.0,0.0,0.65,0.8390000000000001
TNF,GNB2L1,9606,0.941,0,0.0,0,0.0,0.27,0.9,0.267
TNF,LTBR,9606,0.94,0,0.0,0,0.0,0.27,0.6,0.812
TNF,SP1,9606,0.9390000000000001,0,0.0,0,0.0,0.055999999999999994,0.9,0.414
TNF,IFNG,9606,0.938,0,0.0,0,0.152,0.213,0.0,0.915
TNF,MAP2K6,9606,0.938,0,0.0,0,0.0,0.0,0.9,0.41200000000000003
TNF,MAP3K1,9606,0.937,0,0.0,0,0.0,0.0,0.9,0.396
TNF,MADD,9606,0.937,0,0.0,0,0.0,0.0,0.9,0.402
TNF,MAP3K3,9606,0.9359999999999999,0,0.0,0,0.0,0.0,0.9,0.386
TNF,BID,9606,0.9359999999999999,0,0.0,0,0.0,0.102,0.9,0.35200000000000004
TNF,NR0B2,9606,0.9359999999999999,0,0.0,0,0.0,0.0,0.9,0.39
TNF,CD4,9606,0.935,0,0.0,0,0.098,0.0,0.0,0.9309999999999999
TNF,IL2,9606,0.9329999999999999,0,0.0,0,0.0,0.0,0.0,0.9329999999999999
TNF,FAT1,9606,0.9309999999999999,0,0.0,0,0.0,0.102,0.9,0.297
TNF,MAP4K4,9606,0.9309999999999999,0,0.0,0,0.0,0.0,0.9,0.33899999999999997
TNF,RXRA,9606,0.93,0,0.0,0,0.0,0.0,0.9,0.32799999999999996
TNF,FN1,9606,0.93,0,0.0,0,0.0,0.0,0.0,0.929
TNF,TLR4,9606,0.929,0,0.0,0,0.083,0.0,0.0,0.925
TNF,CD40LG,9606,0.9279999999999999,0,0.0,0,0.076,0.0,0.6,0.8220000000000001
TNF,BAG4,9606,0.927,0,0.0,0,0.0,0.066,0.9,0.284
TNF,OTUD7B,9606,0.925,0,0.0,0,0.062,0.057999999999999996,0.9,0.26
TNF,MAP3K14,9606,0.924,0,0.0,0,0.0,0.0,0.9,0.276
TNF,MT-CO2,9606,0.924,0,0.0,0,0.0,0.0,0.9,0.27399999999999997
TNF,HDAC3,9606,0.9209999999999999,0,0.0,0,0.0,0.067,0.9,0.222
TNF,TLR2,9606,0.9209999999999999,0,0.0,0,0.17,0.0,0.0,0.909
TNF,USP2,9606,0.92,0,0.0,0,0.0,0.0,0.9,0.24
TNF,CRADD,9606,0.92,0,0.0,0,0.0,0.0,0.9,0.23399999999999999
TNF,TNFRSF14,9606,0.919,0,0.0,0,0.12,0.0,0.0,0.912
TNF,USP4,9606,0.9179999999999999,0,0.0,0,0.0,0.0,0.9,0.217
TNF,PIDD1,9606,0.917,0,0.0,0,0.0,0.0,0.9,0.21100000000000002
TNF,NSMAF,9606,0.915,0,0.0,0,0.0,0.0,0.9,0.19399999999999998
TNF,PRKCI,9606,0.915,0,0.0,0,0.0,0.055999999999999994,0.9,0.17600000000000002
TNF,RPS27A,9606,0.914,0,0.0,0,0.0,0.0,0.9,0.18100000000000002
TNF,SPPL2A,9606,0.912,0,0.0,0,0.0,0.0,0.9,0.163
TNF,TFAP2A,9606,0.9109999999999999,0,0.0,0,0.0,0.0,0.9,0.15
TNF,CRP,9606,0.9109999999999999,0,0.0,0,0.0,0.0,0.0,0.9109999999999999
TNF,MAPKAPK3,9606,0.91,0,0.0,0,0.062,0.0,0.9,0.125
TNF,MAP4K2,9606,0.909,0,0.0,0,0.0,0.0,0.9,0.134
TNF,TNIK,9606,0.9079999999999999,0,0.0,0,0.0,0.0,0.9,0.12300000000000001
TNF,SPPL2B,9606,0.9079999999999999,0,0.0,0,0.0,0.0,0.9,0.11800000000000001
TNF,LTA,9606,0.9079999999999999,0,0.0,0,0.282,0.27,0.8,0.83
TNF,TBK1,9606,0.907,0,0.0,0,0.064,0.759,0.0,0.622
TNF,MAP4K5,9606,0.907,0,0.0,0,0.0,0.0,0.9,0.113
TNF,NR2F1,9606,0.9059999999999999,0,0.0,0,0.0,0.0,0.9,0.10400000000000001
TNF,MAP4K3,9606,0.9059999999999999,0,0.0,0,0.0,0.0,0.9,0.10400000000000001
TNF,UBB,9606,0.905,0,0.0,0,0.0,0.0,0.9,0.094
TNF,USP21,9606,0.904,0,0.0,0,0.0,0.0,0.9,0.083
TNF,TNFSF13B,9606,0.902,0,0.0,0,0.084,0.0,0.6,0.755
TNF,NRK,9606,0.902,0,0.0,0,0.0,0.0,0.9,0.067
TNF,CDR2,9606,0.9009999999999999,0,0.0,0,0.0,0.0,0.0,0.9009999999999999
